id,name,category,price,stock
5141,toys-5141,toys,72.21,291
5142,food-5142,food,5.07,408
5143,electronics-5143,electronics,70.02,378
5144,clothing-5144,clothing,127.48,113
5145,books-5145,books,397.51,53
5146,home-5146,home,51.22,18
5147,toys-5147,toys,418.14,481
5148,food-5148,food,25.59,452
5149,electronics-5149,electronics,173.33,102
5150,clothing-5150,clothing,62.78,3
5151,books-5151,books,63.60,106
5152,home-5152,home,235.77,47
5153,toys-5153,toys,244.94,299
5154,food-5154,food,338.21,499
5155,electronics-5155,electronics,279.32,309
5156,clothing-5156,clothing,250.40,474
5157,books-5157,books,16.46,195
5158,home-5158,home,124.20,376
5159,toys-5159,toys,85.58,338
5160,food-5160,food,420.20,486
5161,electronics-5161,electronics,29.44,364
5162,clothing-5162,clothing,92.76,241
5163,books-5163,books,97.65,146
5164,home-5164,home,34.36,341
5165,toys-5165,toys,476.89,88
5166,food-5166,food,115.70,414
5167,electronics-5167,electronics,415.69,144
5168,clothing-5168,clothing,416.65,289
5169,books-5169,books,366.71,129
5170,home-5170,home,122.16,65
5171,toys-5171,toys,425.41,411
5172,food-5172,food,199.15,374
5173,electronics-5173,electronics,209.79,349
5174,clothing-5174,clothing,448.66,406
5175,books-5175,books,175.07,21
5176,home-5176,home,444.58,266
5177,toys-5177,toys,36.83,363
5178,food-5178,food,407.13,421
5179,electronics-5179,electronics,488.90,233
5180,clothing-5180,clothing,358.47,474
5181,books-5181,books,170.11,361
5182,home-5182,home,315.12,466
5183,toys-5183,toys,386.86,47
5184,food-5184,food,224.59,287
5185,electronics-5185,electronics,74.25,170
5186,clothing-5186,clothing,382.61,144
5187,books-5187,books,353.01,243
5188,home-5188,home,65.15,351
5189,toys-5189,toys,328.05,290
5190,food-5190,food,78.89,350
5191,electronics-5191,electronics,119.73,290
5192,clothing-5192,clothing,322.50,135
5193,books-5193,books,132.85,179
5194,home-5194,home,276.72,330
5195,toys-5195,toys,288.48,159
5196,food-5196,food,302.47,148
5197,electronics-5197,electronics,478.20,12
5198,clothing-5198,clothing,435.25,204
5199,books-5199,books,40.89,33
5200,home-5200,home,173.12,205
5201,toys-5201,toys,282.81,372
5202,food-5202,food,93.80,376
5203,electronics-5203,electronics,410.47,74
5204,clothing-5204,clothing,207.77,334
5205,books-5205,books,354.13,454
5206,home-5206,home,242.36,290
5207,toys-5207,toys,181.27,446
5208,food-5208,food,334.68,393
5209,electronics-5209,electronics,372.71,395
5210,clothing-5210,clothing,364.62,399
5211,books-5211,books,15.66,309
5212,home-5212,home,254.16,463
5213,toys-5213,toys,149.44,317
5214,food-5214,food,280.65,384
5215,electronics-5215,electronics,114.16,213
5216,clothing-5216,clothing,34.30,478
5217,books-5217,books,397.96,438
5218,home-5218,home,359.00,79
5219,toys-5219,toys,123.28,24
5220,food-5220,food,289.56,465
5221,electronics-5221,electronics,425.69,137
5222,clothing-5222,clothing,20.11,404
5223,books-5223,books,498.22,336
5224,home-5224,home,447.83,339
5225,toys-5225,toys,296.64,454
5226,food-5226,food,395.12,152
5227,electronics-5227,electronics,130.62,366
5228,clothing-5228,clothing,302.16,168
5229,books-5229,books,475.58,319
5230,home-5230,home,447.74,433
5231,toys-5231,toys,235.35,48
5232,food-5232,food,427.20,200
5233,electronics-5233,electronics,204.10,95
5234,clothing-5234,clothing,229.80,497
5235,books-5235,books,258.55,204
5236,home-5236,home,346.48,56
5237,toys-5237,toys,350.76,480
5238,food-5238,food,103.06,450
5239,electronics-5239,electronics,57.26,74
5240,clothing-5240,clothing,203.41,172
5241,books-5241,books,55.83,298
5242,home-5242,home,237.99,444
5243,toys-5243,toys,442.31,494
5244,food-5244,food,73.88,335
5245,electronics-5245,electronics,471.13,29
5246,clothing-5246,clothing,129.15,304
5247,books-5247,books,45.33,92
5248,home-5248,home,233.85,408
5249,toys-5249,toys,36.16,158
5250,food-5250,food,324.70,280
5251,electronics-5251,electronics,61.13,44
5252,clothing-5252,clothing,42.77,354
5253,books-5253,books,80.75,251
5254,home-5254,home,97.10,110
5255,toys-5255,toys,16.48,367
5256,food-5256,food,91.09,484
5257,electronics-5257,electronics,80.46,149
5258,clothing-5258,clothing,369.13,47
5259,books-5259,books,261.95,140
5260,home-5260,home,356.85,180
5261,toys-5261,toys,59.02,324
5262,food-5262,food,125.72,3
5263,electronics-5263,electronics,330.06,74
5264,clothing-5264,clothing,359.08,234
5265,books-5265,books,308.14,8
5266,home-5266,home,308.60,106
5267,toys-5267,toys,364.87,54
5268,food-5268,food,179.58,480
5269,electronics-5269,electronics,222.81,460
5270,clothing-5270,clothing,17.00,133
5271,books-5271,books,283.77,229
5272,home-5272,home,413.55,362
5273,toys-5273,toys,184.00,381
5274,food-5274,food,102.30,202
5275,electronics-5275,electronics,340.05,44
5276,clothing-5276,clothing,393.30,90
5277,books-5277,books,301.39,153
5278,home-5278,home,423.30,372
5279,toys-5279,toys,262.22,105
5280,food-5280,food,208.43,397
5281,electronics-5281,electronics,136.64,299
5282,clothing-5282,clothing,116.55,88
5283,books-5283,books,294.64,183
5284,home-5284,home,108.81,289
5285,toys-5285,toys,299.16,178
5286,food-5286,food,402.08,255
5287,electronics-5287,electronics,80.47,394
5288,clothing-5288,clothing,8.49,234
5289,books-5289,books,115.47,113
5290,home-5290,home,428.23,341
5291,toys-5291,toys,246.31,0
5292,food-5292,food,450.35,92
5293,electronics-5293,electronics,353.74,426
5294,clothing-5294,clothing,466.48,416
5295,books-5295,books,43.64,164
5296,home-5296,home,61.91,226
5297,toys-5297,toys,254.64,23
5298,food-5298,food,147.61,407
5299,electronics-5299,electronics,173.77,319
5300,clothing-5300,clothing,345.40,341
5301,books-5301,books,30.02,428
5302,home-5302,home,350.74,116
5303,toys-5303,toys,174.98,217
5304,food-5304,food,286.61,332
5305,electronics-5305,electronics,220.44,86
5306,clothing-5306,clothing,177.49,67
5307,books-5307,books,257.65,21
5308,home-5308,home,57.61,73
5309,toys-5309,toys,140.62,443
5310,food-5310,food,167.64,322
5311,electronics-5311,electronics,44.77,339
5312,clothing-5312,clothing,80.39,236
5313,books-5313,books,169.16,179
5314,home-5314,home,15.88,302
5315,toys-5315,toys,49.90,297
5316,food-5316,food,238.68,49
5317,electronics-5317,electronics,326.37,233
5318,clothing-5318,clothing,98.27,291
5319,books-5319,books,471.47,235
5320,home-5320,home,263.26,115
5321,toys-5321,toys,478.88,272
5322,food-5322,food,226.71,229
5323,electronics-5323,electronics,227.58,407
5324,clothing-5324,clothing,281.81,19
5325,books-5325,books,162.31,469
5326,home-5326,home,475.69,328
5327,toys-5327,toys,209.51,70
5328,food-5328,food,282.83,123
5329,electronics-5329,electronics,198.81,488
5330,clothing-5330,clothing,10.94,155
5331,books-5331,books,204.15,497
5332,home-5332,home,291.14,81
5333,toys-5333,toys,193.79,402
5334,food-5334,food,90.04,381
5335,electronics-5335,electronics,265.08,223
5336,clothing-5336,clothing,350.53,323
5337,books-5337,books,196.19,285
5338,home-5338,home,379.60,58
5339,toys-5339,toys,470.20,17
5340,food-5340,food,417.20,300
5341,electronics-5341,electronics,63.36,43
5342,clothing-5342,clothing,243.31,104
5343,books-5343,books,315.40,104
5344,home-5344,home,187.34,265
5345,toys-5345,toys,277.65,314
5346,food-5346,food,417.36,104
5347,electronics-5347,electronics,190.15,38
5348,clothing-5348,clothing,451.15,207
5349,books-5349,books,107.60,440
5350,home-5350,home,495.03,299
5351,toys-5351,toys,127.67,200
5352,food-5352,food,353.44,276
5353,electronics-5353,electronics,449.20,111
5354,clothing-5354,clothing,206.02,36
5355,books-5355,books,344.89,454
5356,home-5356,home,291.76,491
5357,toys-5357,toys,149.29,60
5358,food-5358,food,426.67,7
5359,electronics-5359,electronics,192.75,325
5360,clothing-5360,clothing,181.41,302
5361,books-5361,books,183.29,53
5362,home-5362,home,19.13,429
5363,toys-5363,toys,403.26,389
5364,food-5364,food,499.60,210
5365,electronics-5365,electronics,452.00,375
5366,clothing-5366,clothing,340.38,288
5367,books-5367,books,388.34,495
5368,home-5368,home,275.82,473
5369,toys-5369,toys,246.15,407
5370,food-5370,food,65.79,23
5371,electronics-5371,electronics,280.05,498
5372,clothing-5372,clothing,453.71,207
5373,books-5373,books,268.90,228
5374,home-5374,home,358.32,107
5375,toys-5375,toys,337.54,63
5376,food-5376,food,476.52,108
5377,electronics-5377,electronics,243.17,218
5378,clothing-5378,clothing,137.46,143
5379,books-5379,books,114.27,319
5380,home-5380,home,146.09,472
5381,toys-5381,toys,70.97,149
5382,food-5382,food,378.06,288
5383,electronics-5383,electronics,123.57,137
5384,clothing-5384,clothing,472.98,120
5385,books-5385,books,371.04,185
5386,home-5386,home,298.70,142
5387,toys-5387,toys,111.60,467
5388,food-5388,food,191.18,123
5389,electronics-5389,electronics,165.72,387
5390,clothing-5390,clothing,26.02,300
5391,books-5391,books,195.48,179
5392,home-5392,home,345.39,322
5393,toys-5393,toys,491.94,362
5394,food-5394,food,28.17,99
5395,electronics-5395,electronics,453.22,280
5396,clothing-5396,clothing,206.19,304
5397,books-5397,books,421.30,148
5398,home-5398,home,63.44,484
5399,toys-5399,toys,271.87,202
5400,food-5400,food,259.00,33
5401,electronics-5401,electronics,17.25,96
5402,clothing-5402,clothing,248.62,147
5403,books-5403,books,105.05,16
5404,home-5404,home,95.47,457
5405,toys-5405,toys,338.99,267
5406,food-5406,food,225.04,278
5407,electronics-5407,electronics,394.92,488
5408,clothing-5408,clothing,262.40,78
5409,books-5409,books,138.95,46
5410,home-5410,home,145.75,423
5411,toys-5411,toys,218.71,424
5412,food-5412,food,396.37,350
5413,electronics-5413,electronics,305.21,310
5414,clothing-5414,clothing,342.14,325
5415,books-5415,books,87.14,213
5416,home-5416,home,194.14,234
5417,toys-5417,toys,171.09,9
5418,food-5418,food,466.42,158
5419,electronics-5419,electronics,490.60,108
5420,clothing-5420,clothing,493.92,175
5421,books-5421,books,290.43,209
5422,home-5422,home,338.30,359
5423,toys-5423,toys,355.66,29
5424,food-5424,food,66.81,443
5425,electronics-5425,electronics,309.59,322
5426,clothing-5426,clothing,160.22,201
5427,books-5427,books,402.67,149
5428,home-5428,home,92.39,161
5429,toys-5429,toys,245.10,143
5430,food-5430,food,154.12,483
5431,electronics-5431,electronics,197.90,301
5432,clothing-5432,clothing,194.68,243
5433,books-5433,books,258.87,438
5434,home-5434,home,315.02,455
5435,toys-5435,toys,412.82,415
5436,food-5436,food,281.43,46
5437,electronics-5437,electronics,448.05,332
5438,clothing-5438,clothing,32.91,280
5439,books-5439,books,164.85,204
5440,home-5440,home,418.11,491
5441,toys-5441,toys,232.80,369
5442,food-5442,food,385.82,70
5443,electronics-5443,electronics,369.72,29
5444,clothing-5444,clothing,437.11,350
5445,books-5445,books,361.95,65
5446,home-5446,home,482.61,345
5447,toys-5447,toys,182.37,234
5448,food-5448,food,350.65,185
5449,electronics-5449,electronics,451.29,124
5450,clothing-5450,clothing,40.07,366
5451,books-5451,books,66.20,115
5452,home-5452,home,370.01,48
5453,toys-5453,toys,432.12,4
5454,food-5454,food,249.22,407
5455,electronics-5455,electronics,72.11,108
5456,clothing-5456,clothing,196.40,318
5457,books-5457,books,472.36,423
5458,home-5458,home,359.27,249
5459,toys-5459,toys,344.26,106
5460,food-5460,food,241.23,204
5461,electronics-5461,electronics,23.83,452
5462,clothing-5462,clothing,79.71,2
5463,books-5463,books,316.63,270
5464,home-5464,home,87.41,22
5465,toys-5465,toys,188.78,110
5466,food-5466,food,349.48,119
5467,electronics-5467,electronics,129.15,226
5468,clothing-5468,clothing,206.27,235
5469,books-5469,books,425.91,175
5470,home-5470,home,487.82,443
5471,toys-5471,toys,120.68,103
5472,food-5472,food,447.26,437
5473,electronics-5473,electronics,340.12,288
5474,clothing-5474,clothing,267.72,159
5475,books-5475,books,100.82,257
5476,home-5476,home,261.49,381
5477,toys-5477,toys,490.85,24
5478,food-5478,food,351.67,331
5479,electronics-5479,electronics,217.74,173
5480,clothing-5480,clothing,56.02,277
5481,books-5481,books,89.96,116
5482,home-5482,home,27.97,490
5483,toys-5483,toys,451.59,69
5484,food-5484,food,448.18,299
5485,electronics-5485,electronics,250.83,83
5486,clothing-5486,clothing,307.16,374
5487,books-5487,books,459.57,346
5488,home-5488,home,425.68,337
5489,toys-5489,toys,362.32,487
5490,food-5490,food,263.09,161
5491,electronics-5491,electronics,174.18,18
5492,clothing-5492,clothing,216.49,150
5493,books-5493,books,241.73,423
5494,home-5494,home,271.92,462
5495,toys-5495,toys,212.38,248
5496,food-5496,food,177.95,44
5497,electronics-5497,electronics,112.20,349
5498,clothing-5498,clothing,386.24,130
5499,books-5499,books,61.01,485
5500,home-5500,home,242.24,352
5501,toys-5501,toys,435.08,100
5502,food-5502,food,240.40,482
5503,electronics-5503,electronics,422.89,362
5504,clothing-5504,clothing,405.70,468
5505,books-5505,books,303.71,151
5506,home-5506,home,47.62,6
5507,toys-5507,toys,399.21,228
5508,food-5508,food,451.59,246
5509,electronics-5509,electronics,308.08,491
5510,clothing-5510,clothing,258.24,499
5511,books-5511,books,25.58,271
5512,home-5512,home,489.29,404
5513,toys-5513,toys,189.50,430
5514,food-5514,food,291.15,306
5515,electronics-5515,electronics,333.28,191
5516,clothing-5516,clothing,210.49,85
5517,books-5517,books,285.15,399
5518,home-5518,home,320.94,146
5519,toys-5519,toys,443.88,195
5520,food-5520,food,414.04,56
5521,electronics-5521,electronics,40.96,241
5522,clothing-5522,clothing,422.25,387
5523,books-5523,books,80.97,400
5524,home-5524,home,228.38,302
5525,toys-5525,toys,328.83,332
5526,food-5526,food,139.51,233
5527,electronics-5527,electronics,398.65,70
5528,clothing-5528,clothing,453.40,84
5529,books-5529,books,403.06,329
5530,home-5530,home,128.29,160
5531,toys-5531,toys,98.33,392
5532,food-5532,food,50.26,316
5533,electronics-5533,electronics,318.17,175
5534,clothing-5534,clothing,161.71,498
5535,books-5535,books,411.86,208
5536,home-5536,home,435.56,358
5537,toys-5537,toys,216.89,494
5538,food-5538,food,89.91,241
5539,electronics-5539,electronics,456.31,443
5540,clothing-5540,clothing,268.67,29
5541,books-5541,books,482.80,123
5542,home-5542,home,266.04,263
5543,toys-5543,toys,368.34,217
5544,food-5544,food,411.25,263
5545,electronics-5545,electronics,262.17,409
5546,clothing-5546,clothing,397.79,189
5547,books-5547,books,353.31,139
5548,home-5548,home,243.76,370
5549,toys-5549,toys,187.64,389
5550,food-5550,food,455.02,98
5551,electronics-5551,electronics,158.77,175
5552,clothing-5552,clothing,173.71,197
5553,books-5553,books,497.86,29
5554,home-5554,home,101.87,383
5555,toys-5555,toys,276.78,329
5556,food-5556,food,163.78,219
5557,electronics-5557,electronics,171.44,422
5558,clothing-5558,clothing,56.01,33
5559,books-5559,books,301.02,189
5560,home-5560,home,318.12,279
5561,toys-5561,toys,220.23,33
5562,food-5562,food,49.99,253
5563,electronics-5563,electronics,458.06,129
5564,clothing-5564,clothing,193.30,141
5565,books-5565,books,437.47,2
5566,home-5566,home,113.07,132
5567,toys-5567,toys,302.21,229
5568,food-5568,food,336.57,306
5569,electronics-5569,electronics,423.22,283
5570,clothing-5570,clothing,142.05,184
5571,books-5571,books,315.40,482
5572,home-5572,home,32.92,186
5573,toys-5573,toys,131.48,217
5574,food-5574,food,385.55,203
5575,electronics-5575,electronics,345.03,457
5576,clothing-5576,clothing,337.15,364
5577,books-5577,books,470.67,123
5578,home-5578,home,144.00,65
5579,toys-5579,toys,291.04,67
5580,food-5580,food,74.71,275
5581,electronics-5581,electronics,182.04,277
5582,clothing-5582,clothing,139.89,8
5583,books-5583,books,499.49,120
5584,home-5584,home,405.70,232
5585,toys-5585,toys,291.65,155
5586,food-5586,food,25.07,138
5587,electronics-5587,electronics,273.20,362
5588,clothing-5588,clothing,211.55,348
5589,books-5589,books,215.45,225
5590,home-5590,home,307.36,24
5591,toys-5591,toys,289.31,354
5592,food-5592,food,156.26,281
5593,electronics-5593,electronics,268.05,194
5594,clothing-5594,clothing,455.88,282
5595,books-5595,books,302.59,160
5596,home-5596,home,78.72,128
5597,toys-5597,toys,239.26,185
5598,food-5598,food,100.75,119
5599,electronics-5599,electronics,446.28,99
5600,clothing-5600,clothing,150.94,85
5601,books-5601,books,458.90,270
5602,home-5602,home,198.77,133
5603,toys-5603,toys,404.64,278
5604,food-5604,food,123.86,163
5605,electronics-5605,electronics,472.70,130
5606,clothing-5606,clothing,155.35,24
5607,books-5607,books,252.66,73
5608,home-5608,home,163.70,216
5609,toys-5609,toys,202.72,355
5610,food-5610,food,70.02,107
5611,electronics-5611,electronics,467.23,346
5612,clothing-5612,clothing,497.68,488
5613,books-5613,books,219.38,148
5614,home-5614,home,489.13,87
5615,toys-5615,toys,203.08,385
5616,food-5616,food,47.84,376
5617,electronics-5617,electronics,43.17,366
5618,clothing-5618,clothing,333.71,87
5619,books-5619,books,216.75,121
5620,home-5620,home,453.28,65
5621,toys-5621,toys,152.49,112
5622,food-5622,food,409.64,63
5623,electronics-5623,electronics,114.01,70
5624,clothing-5624,clothing,230.03,423
5625,books-5625,books,134.50,210
5626,home-5626,home,21.59,361
5627,toys-5627,toys,51.94,336
5628,food-5628,food,299.31,91
5629,electronics-5629,electronics,23.40,322
5630,clothing-5630,clothing,160.62,302
5631,books-5631,books,105.24,114
5632,home-5632,home,204.15,265
5633,toys-5633,toys,65.88,372
5634,food-5634,food,242.61,109
5635,electronics-5635,electronics,31.23,157
5636,clothing-5636,clothing,209.62,83
5637,books-5637,books,422.54,244
5638,home-5638,home,83.98,460
5639,toys-5639,toys,234.91,462
5640,food-5640,food,390.59,63
5641,electronics-5641,electronics,321.56,484
5642,clothing-5642,clothing,349.56,358
5643,books-5643,books,76.08,321
5644,home-5644,home,477.92,51
5645,toys-5645,toys,103.69,424
5646,food-5646,food,322.53,126
5647,electronics-5647,electronics,308.69,38
5648,clothing-5648,clothing,313.24,471
5649,books-5649,books,297.49,161
5650,home-5650,home,82.75,467
